left_hub_id,left_title,left_route,left_count,right_hub_id,right_title,right_route,right_count,relationship,exact_inventory,intersection_count,union_count,jaccard_similarity,left_contained_in_right,right_contained_in_left,unique_to_left,unique_to_right,automated_warning,destructive_action_taken
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_dungeon,Dungeon Coloring Pages,/coloring-pages/dungeon,99,other,false,0,122,0,0,0,23,99,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_eagles,Eagles Coloring Pages,/coloring-pages/eagles,22,other,false,0,45,0,0,0,23,22,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_easy,Easy Coloring Pages,/coloring-pages/easy,1300,other,false,0,1323,0,0,0,23,1300,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_elephants,Elephants Coloring Pages,/coloring-pages/elephants,17,other,false,0,40,0,0,0,23,17,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_fairies,Fairies Coloring Pages,/coloring-pages/fairies,37,other,false,0,60,0,0,0,23,37,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_fantasy,Fantasy Coloring Pages,/coloring-pages/fantasy,1265,other,false,0,1288,0,0,0,23,1265,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_fantasy_creatures,Fantasy Creatures Coloring Pages,/coloring-pages/fantasy-creatures,531,other,false,0,554,0,0,0,23,531,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_fantasy_dragons,Fantasy Dragons Coloring Pages,/coloring-pages/fantasy-dragons,49,other,false,0,72,0,0,0,23,49,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_fish,Fish Coloring Pages,/coloring-pages/fish,16,other,false,0,39,0,0,0,23,16,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_flowers,Flowers Coloring Pages,/coloring-pages/flowers,346,other,false,0,369,0,0,0,23,346,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_food,Food Coloring Pages,/coloring-pages/food,261,other,false,0,284,0,0,0,23,261,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_for_kids,Coloring Pages for Kids,/coloring-pages/for-kids,1335,other,false,0,1358,0,0,0,23,1335,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_forest,Forest Coloring Pages,/coloring-pages/forest,72,other,false,0,95,0,0,0,23,72,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_foxes,Foxes Coloring Pages,/coloring-pages/foxes,40,other,false,0,63,0,0,0,23,40,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_garden,Garden Coloring Pages,/coloring-pages/garden,195,other,false,0,218,0,0,0,23,195,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_garden_flowers,Garden Flowers Coloring Pages,/coloring-pages/garden-flowers,95,other,false,0,118,0,0,0,23,95,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_geometric,Geometric Coloring Pages,/coloring-pages/geometric,55,other,false,0,78,0,0,0,23,55,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_geometric_dogs,Geometric Dogs Coloring Pages,/coloring-pages/geometric-dogs,85,other,false,0,108,0,0,0,23,85,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_giraffes,Giraffes Coloring Pages,/coloring-pages/giraffes,19,other,false,0,42,0,0,0,23,19,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_griffins,Griffins Coloring Pages,/coloring-pages/griffins,21,other,false,0,44,0,0,0,23,21,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_halloween,Halloween Coloring Pages,/coloring-pages/halloween,305,other,false,0,328,0,0,0,23,305,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_hedgehogs,Hedgehogs Coloring Pages,/coloring-pages/hedgehogs,15,other,false,0,38,0,0,0,23,15,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_hippos,Hippos Coloring Pages,/coloring-pages/hippos,16,other,false,0,39,0,0,0,23,16,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_holidays,Holidays Coloring Pages,/coloring-pages/holidays,874,other,false,0,897,0,0,0,23,874,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_horses,Horses Coloring Pages,/coloring-pages/horses,16,other,false,0,39,0,0,0,23,16,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_houses,Houses Coloring Pages,/coloring-pages/houses,54,other,false,0,77,0,0,0,23,54,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_hydras,Hydras Coloring Pages,/coloring-pages/hydras,15,other,false,0,38,0,0,0,23,15,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_indoor_plants,Indoor Plants Coloring Pages,/coloring-pages/indoor-plants,128,other,false,0,151,0,0,0,23,128,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_insects,Insects Coloring Pages,/coloring-pages/insects,179,other,false,0,202,0,0,0,23,179,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_kawaii,Kawaii Coloring Pages,/coloring-pages/kawaii,88,other,false,0,111,0,0,0,23,88,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_knights,Knights Coloring Pages,/coloring-pages/knights,39,other,false,5,57,0.087719,0.217391,0.128205,18,34,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_koalas,Koalas Coloring Pages,/coloring-pages/koalas,22,other,false,0,45,0,0,0,23,22,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_lions,Lions Coloring Pages,/coloring-pages/lions,32,other,false,0,55,0,0,0,23,32,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_lizards,Lizards Coloring Pages,/coloring-pages/lizards,32,other,false,0,55,0,0,0,23,32,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_llamas,Llamas Coloring Pages,/coloring-pages/llamas,15,other,false,0,38,0,0,0,23,15,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_mammoths,Mammoths Coloring Pages,/coloring-pages/mammoths,20,other,false,0,43,0,0,0,23,20,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_mandalas,Mandalas Coloring Pages,/coloring-pages/mandalas,23,other,false,0,46,0,0,0,23,23,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_medieval_fantasy,Medieval Fantasy Coloring Pages,/coloring-pages/medieval-fantasy,194,other,false,0,217,0,0,0,23,194,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_megalodon,Megalodon Coloring Pages,/coloring-pages/megalodon,16,other,false,0,39,0,0,0,23,16,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_mermaids,Mermaids Coloring Pages,/coloring-pages/mermaids,26,other,false,0,49,0,0,0,23,26,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_monkeys,Monkeys Coloring Pages,/coloring-pages/monkeys,14,other,false,0,37,0,0,0,23,14,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_moose,Moose Coloring Pages,/coloring-pages/moose,18,other,false,0,41,0,0,0,23,18,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_mushrooms,Mushrooms Coloring Pages,/coloring-pages/mushrooms,218,other,false,0,241,0,0,0,23,218,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_mythology,Mythology Coloring Pages,/coloring-pages/mythology,227,other,false,0,250,0,0,0,23,227,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_ocean,Ocean Coloring Pages,/coloring-pages/ocean,154,other,false,0,177,0,0,0,23,154,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_octopus,Octopus Coloring Pages,/coloring-pages/octopus,20,other,false,0,43,0,0,0,23,20,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_otters,Otters Coloring Pages,/coloring-pages/otters,21,other,false,0,44,0,0,0,23,21,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_owls,Owls Coloring Pages,/coloring-pages/owls,28,other,false,0,51,0,0,0,23,28,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_pandas,Pandas Coloring Pages,/coloring-pages/pandas,30,other,false,0,53,0,0,0,23,30,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_pegasus,Pegasus Coloring Pages,/coloring-pages/pegasus,29,other,false,0,52,0,0,0,23,29,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_penguins,Penguins Coloring Pages,/coloring-pages/penguins,20,other,false,0,43,0,0,0,23,20,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_phoenix,Phoenix Coloring Pages,/coloring-pages/phoenix,18,other,false,0,41,0,0,0,23,18,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_planes,Planes Coloring Pages,/coloring-pages/planes,92,other,false,0,115,0,0,0,23,92,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_plants,Plants Coloring Pages,/coloring-pages/plants,586,other,false,0,609,0,0,0,23,586,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_playing_cards,Playing Cards Coloring Pages,/coloring-pages/playing-cards,12,left child of right,false,0,35,0,0,0,23,12,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_plushie_animals,Plushie Animals Coloring Pages,/coloring-pages/plushie-animals,105,other,false,0,128,0,0,0,23,105,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_plushie_cats,Plushie Cats Coloring Pages,/coloring-pages/plushie-cats,21,other,false,0,44,0,0,0,23,21,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_plushie_dogs,Plushie Dogs Coloring Pages,/coloring-pages/plushie-dogs,12,other,false,0,35,0,0,0,23,12,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_plushie_dragons,Plushie Dragons Coloring Pages,/coloring-pages/plushie-dragons,75,other,false,0,98,0,0,0,23,75,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_plushie_triceratops,Plushie Triceratops Coloring Pages,/coloring-pages/plushie-triceratops,13,other,false,0,36,0,0,0,23,13,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_plushie_unicorns,Plushie Unicorns Coloring Pages,/coloring-pages/plushie-unicorns,14,other,false,0,37,0,0,0,23,14,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_plushie_whales,Plushie Whales Coloring Pages,/coloring-pages/plushie-whales,27,other,false,0,50,0,0,0,23,27,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_plushies,Plushies Coloring Pages,/coloring-pages/plushies,1704,other,false,5,1722,0.002904,0.217391,0.002934,18,1699,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_prehistoric_animals,Prehistoric Animals Coloring Pages,/coloring-pages/prehistoric-animals,220,other,false,0,243,0,0,0,23,220,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_pumpkins,Pumpkins Coloring Pages,/coloring-pages/pumpkins,23,other,false,0,46,0,0,0,23,23,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_rabbits,Rabbits Coloring Pages,/coloring-pages/rabbits,22,other,false,0,45,0,0,0,23,22,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_reindeer,Reindeer Coloring Pages,/coloring-pages/reindeer,15,other,false,0,38,0,0,0,23,15,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_reptiles,Reptiles Coloring Pages,/coloring-pages/reptiles,156,other,false,0,179,0,0,0,23,156,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_robots,Robots Coloring Pages,/coloring-pages/robots,9,other,false,0,32,0,0,0,23,9,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_roses,Roses Coloring Pages,/coloring-pages/roses,9,other,false,0,32,0,0,0,23,9,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_santa,Santa Coloring Pages,/coloring-pages/santa,10,other,false,0,33,0,0,0,23,10,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_sea_life,Sea Life Coloring Pages,/coloring-pages/sea-life,236,other,false,0,259,0,0,0,23,236,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_sharks,Sharks Coloring Pages,/coloring-pages/sharks,19,other,false,0,42,0,0,0,23,19,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_sheep,Sheep Coloring Pages,/coloring-pages/sheep,14,other,false,0,37,0,0,0,23,14,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_sloths,Sloths Coloring Pages,/coloring-pages/sloths,28,other,false,0,51,0,0,0,23,28,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_snakes,Snakes Coloring Pages,/coloring-pages/snakes,18,other,false,0,41,0,0,0,23,18,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_spiders,Spiders Coloring Pages,/coloring-pages/spiders,28,other,false,0,51,0,0,0,23,28,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_st_patricks_day,St. Patrick's Day Coloring Pages,/coloring-pages/st-patricks-day,20,other,false,0,43,0,0,0,23,20,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_stegosaurus,Stegosaurus Coloring Pages,/coloring-pages/stegosaurus,17,other,false,0,40,0,0,0,23,17,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_sushi,Sushi Coloring Pages,/coloring-pages/sushi,161,other,false,0,184,0,0,0,23,161,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_t_rex,T-Rex Coloring Pages,/coloring-pages/t-rex,18,other,false,0,41,0,0,0,23,18,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_tigers,Tigers Coloring Pages,/coloring-pages/tigers,43,other,false,0,66,0,0,0,23,43,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_trains,Trains Coloring Pages,/coloring-pages/trains,102,other,false,0,125,0,0,0,23,102,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_trees,Trees Coloring Pages,/coloring-pages/trees,38,other,false,0,61,0,0,0,23,38,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_triceratops,Triceratops Coloring Pages,/coloring-pages/triceratops,22,other,false,0,45,0,0,0,23,22,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_turtles,Turtles Coloring Pages,/coloring-pages/turtles,44,other,false,0,67,0,0,0,23,44,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_unicorns,Unicorns Coloring Pages,/coloring-pages/unicorns,38,other,false,0,61,0,0,0,23,38,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_vehicles,Vehicles Coloring Pages,/coloring-pages/vehicles,373,other,false,0,396,0,0,0,23,373,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_velociraptors,Velociraptors Coloring Pages,/coloring-pages/velociraptors,22,other,false,0,45,0,0,0,23,22,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_whales,Whales Coloring Pages,/coloring-pages/whales,40,other,false,0,63,0,0,0,23,40,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_witches,Witches Coloring Pages,/coloring-pages/witches,32,other,false,0,55,0,0,0,23,32,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_wizards,Wizards Coloring Pages,/coloring-pages/wizards,30,other,false,0,53,0,0,0,23,30,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_wolves,Wolves Coloring Pages,/coloring-pages/wolves,45,other,false,0,68,0,0,0,23,45,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_world_landmarks,World Landmarks Coloring Pages,/coloring-pages/world-landmarks,47,other,false,0,70,0,0,0,23,47,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_wyverns,Wyverns Coloring Pages,/coloring-pages/wyverns,15,other,false,0,38,0,0,0,23,15,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_zebras,Zebras Coloring Pages,/coloring-pages/zebras,19,other,false,0,42,0,0,0,23,19,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_dodo,Dodo Coloring Pages,/coloring-pages/dodo,11,other,false,0,34,0,0,0,23,11,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_bamboo,Bamboo Coloring Pages,/coloring-pages/bamboo,7,other,false,0,30,0,0,0,23,7,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_steam_train,Steam Train Coloring Pages,/coloring-pages/steam-train,15,other,false,0,38,0,0,0,23,15,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_birthday_celebration,Birthday Celebration Coloring Pages,/coloring-pages/birthday-celebration,190,other,false,0,213,0,0,0,23,190,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_christmas_plushie,Christmas Plushies Coloring Pages,/coloring-pages/christmas-plushie,183,other,false,0,206,0,0,0,23,183,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_halloween_costume,Halloween Costumes Coloring Pages,/coloring-pages/halloween-costume,161,other,false,0,184,0,0,0,23,161,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_summoning,Summoning Coloring Pages,/coloring-pages/summoning,336,other,false,11,348,0.031609,0.478261,0.032738,12,325,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_terrier,Terrier Coloring Pages,/coloring-pages/terrier,29,other,false,0,52,0,0,0,23,29,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_woolly_mammoth,Woolly Mammoth Coloring Pages,/coloring-pages/woolly-mammoth,19,other,false,0,42,0,0,0,23,19,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_saber_toothed_tiger,Saber Toothed Tiger Coloring Pages,/coloring-pages/saber-toothed-tiger,13,other,false,0,36,0,0,0,23,13,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_magic,Magic Coloring Pages,/coloring-pages/magic,35,other,false,0,58,0,0,0,23,35,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_ankylosaurus,Ankylosaurus Coloring Pages,/coloring-pages/ankylosaurus,11,other,false,0,34,0,0,0,23,11,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_trick_or_treat,Trick or Treat Coloring Pages,/coloring-pages/trick-or-treat,11,other,false,0,34,0,0,0,23,11,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_lily,Lily Coloring Pages,/coloring-pages/lily,14,other,false,0,37,0,0,0,23,14,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_forget_me_not,Forget-Me-Not Coloring Pages,/coloring-pages/forget-me-not,6,other,false,0,29,0,0,0,23,6,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_mosasaurus,Mosasaurus Coloring Pages,/coloring-pages/mosasaurus,9,other,false,0,32,0,0,0,23,9,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_plesiosaurus,Plesiosaurus Coloring Pages,/coloring-pages/plesiosaurus,9,other,false,0,32,0,0,0,23,9,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_pterodactyl,Pterodactyl Coloring Pages,/coloring-pages/pterodactyl,9,other,false,0,32,0,0,0,23,9,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_iguanodon,Iguanodon Coloring Pages,/coloring-pages/iguanodon,8,other,false,0,31,0,0,0,23,8,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_bulldog,Bulldog Coloring Pages,/coloring-pages/bulldog,8,other,false,0,31,0,0,0,23,8,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_collie,Collie Coloring Pages,/coloring-pages/collie,8,other,false,0,31,0,0,0,23,8,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_cookie,Cookie Coloring Pages,/coloring-pages/cookie,17,other,false,0,40,0,0,0,23,17,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_daisy,Daisy Coloring Pages,/coloring-pages/daisy,10,other,false,0,33,0,0,0,23,10,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_pteranodon,Pteranodon Coloring Pages,/coloring-pages/pteranodon,6,other,false,0,29,0,0,0,23,6,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_nigiri,Nigiri Coloring Pages,/coloring-pages/nigiri,16,other,false,0,39,0,0,0,23,16,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_orchid,Orchid Coloring Pages,/coloring-pages/orchid,9,other,false,0,32,0,0,0,23,9,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_poppy,Poppy Coloring Pages,/coloring-pages/poppy,7,other,false,0,30,0,0,0,23,7,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_lotus,Lotus Coloring Pages,/coloring-pages/lotus,6,other,false,0,29,0,0,0,23,6,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_palm,Palm Coloring Pages,/coloring-pages/palm,6,other,false,0,29,0,0,0,23,6,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_leprechaun,Leprechaun Coloring Pages,/coloring-pages/leprechaun,9,other,false,0,32,0,0,0,23,9,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_salmon,Salmon Coloring Pages,/coloring-pages/salmon,11,other,false,0,34,0,0,0,23,11,,false
hub_chess,Chess Coloring Pages,/coloring-pages/chess,23,hub_gingerbread,Gingerbread Coloring Pages,/coloring-pages/gingerbread,10,other,false,0,33,0,0,0,23,10,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_chibi_dogs,Chibi Dogs Coloring Pages,/coloring-pages/chibi-dogs,79,other,false,79,908,0.087004,0.087004,1,829,0,high containment,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_chibi_flowers,Chibi Flowers Coloring Pages,/coloring-pages/chibi-flowers,152,other,false,152,908,0.167401,0.167401,1,756,0,high containment,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_christmas,Christmas Coloring Pages,/coloring-pages/christmas,332,other,false,0,1240,0,0,0,908,332,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_christmas_dogs,Christmas Dogs Coloring Pages,/coloring-pages/christmas-dogs,36,other,false,0,944,0,0,0,908,36,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_cows,Cows Coloring Pages,/coloring-pages/cows,14,other,false,2,920,0.002174,0.002203,0.142857,906,12,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_crabs,Crabs Coloring Pages,/coloring-pages/crabs,21,other,false,1,928,0.001078,0.001101,0.047619,907,20,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_cute,Cute Coloring Pages,/coloring-pages/cute,375,siblings,false,3,1280,0.002344,0.003304,0.008,905,372,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_deer,Deer Coloring Pages,/coloring-pages/deer,15,other,false,1,922,0.001085,0.001101,0.066667,907,14,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_detailed_for_adults,Detailed Coloring Pages for Adults,/coloring-pages/detailed-for-adults,1459,other,false,0,2367,0,0,0,908,1459,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_dinosaurs,Dinosaurs Coloring Pages,/coloring-pages/dinosaurs,189,other,false,14,1083,0.012927,0.015419,0.074074,894,175,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_diplodocus,Diplodocus Coloring Pages,/coloring-pages/diplodocus,16,other,false,2,922,0.002169,0.002203,0.125,906,14,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_dogs,Dogs Coloring Pages,/coloring-pages/dogs,284,other,false,79,1113,0.070979,0.087004,0.278169,829,205,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_dolphins,Dolphins Coloring Pages,/coloring-pages/dolphins,14,other,false,1,921,0.001086,0.001101,0.071429,907,13,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_dragons,Dragons Coloring Pages,/coloring-pages/dragons,259,other,false,64,1103,0.058024,0.070485,0.247104,844,195,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_ducks,Ducks Coloring Pages,/coloring-pages/ducks,19,other,false,1,926,0.00108,0.001101,0.052632,907,18,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_dungeon,Dungeon Coloring Pages,/coloring-pages/dungeon,99,other,false,96,911,0.105379,0.105727,0.969697,812,3,high containment,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_eagles,Eagles Coloring Pages,/coloring-pages/eagles,22,other,false,1,929,0.001076,0.001101,0.045455,907,21,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_easy,Easy Coloring Pages,/coloring-pages/easy,1300,left child of right,false,908,1300,0.698462,1,0.698462,0,392,high containment,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_elephants,Elephants Coloring Pages,/coloring-pages/elephants,17,other,false,2,923,0.002167,0.002203,0.117647,906,15,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_fairies,Fairies Coloring Pages,/coloring-pages/fairies,37,other,false,13,932,0.013948,0.014317,0.351351,895,24,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_fantasy,Fantasy Coloring Pages,/coloring-pages/fantasy,1265,other,false,138,2035,0.067813,0.151982,0.109091,770,1127,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_fantasy_creatures,Fantasy Creatures Coloring Pages,/coloring-pages/fantasy-creatures,531,other,false,107,1332,0.08033,0.117841,0.201507,801,424,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_fantasy_dragons,Fantasy Dragons Coloring Pages,/coloring-pages/fantasy-dragons,49,other,false,1,956,0.001046,0.001101,0.020408,907,48,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_fish,Fish Coloring Pages,/coloring-pages/fish,16,other,false,1,923,0.001083,0.001101,0.0625,907,15,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_flowers,Flowers Coloring Pages,/coloring-pages/flowers,346,other,false,152,1102,0.137931,0.167401,0.439306,756,194,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_food,Food Coloring Pages,/coloring-pages/food,261,other,false,0,1169,0,0,0,908,261,,false
hub_chibi,Chibi Coloring Pages,/coloring-pages/chibi,908,hub_for_kids,Coloring Pages for Kids,/coloring-pages/for-kids,1335,other,false,908,1335,0.68015,1,0.68015,0,427,high containment,false
